ProjectName;ProjectPath;.unity;.controller;.prefab;.mat;.anim;.flare;.assets;.meta
8_impossibleodds-toolkit;/home/miky/UnityCodeSmellAnalyzer/Repos/8_impossibleodds-toolkit;5;0;0;3;0;0;0;281
