ProjectName;ProjectPath;.unity;.controller;.prefab;.mat;.anim;.flare;.assets;.meta
5_cytoid;/home/miky/UnityCodeSmellAnalyzer/Repos/5_cytoid;4;0;5;0;0;0;0;575
