ProjectName;ProjectPath;.unity;.controller;.prefab;.mat;.anim;.flare;.assets;.meta
5_cytoid;/home/miky/UNI/UnityCodeSmellAnalyzer/Repos/5_cytoid;5;0;1;6;0;0;0;212
