ProjectName;ProjectPath;.unity;.controller;.prefab;.mat;.anim;.flare;.assets;.meta
0_unity-tactical-rpg-battle-system;/home/miky/UnityCodeSmellAnalyzer/Repos/0_unity-tactical-rpg-battle-system;7;0;8;5;0;0;0;187
