ProjectName;ProjectPath;.unity;.controller;.prefab;.mat;.anim;.flare;.assets;.meta
6_bundlemaster_integrateettask;/home/miky/UnityCodeSmellAnalyzer/Repos/6_bundlemaster_integrateettask;3;0;6;5;0;0;0;88
