ProjectName;ProjectPath;.unity;.controller;.prefab;.mat;.anim;.flare;.assets;.meta
2_groundgrowing;/home/miky/UNI/UnityCodeSmellAnalyzer/Repos/2_groundgrowing;0;0;0;0;0;0;0;0
