ProjectName;ProjectPath;.unity;.controller;.prefab;.mat;.anim;.flare;.assets;.meta
429_ptdgame;/home/miky/UnityCodeSmellAnalyzer/Repos/429_ptdgame;1;0;16;7;0;0;0;130
