ProjectName;ProjectPath;.unity;.controller;.prefab;.mat;.anim;.flare;.assets;.meta
7_networkpositionsync;/home/miky/UnityCodeSmellAnalyzer/Repos/7_networkpositionsync;1;0;3;5;0;0;0;32
