ProjectName;ProjectPath;.unity;.controller;.prefab;.mat;.anim;.flare;.assets;.meta
12_digital-logic-sim-ce;/home/miky/UnityCodeSmellAnalyzer/Repos/12_digital-logic-sim-ce;1;0;11;47;0;0;0;157
