ProjectName;ProjectPath;.unity;.controller;.prefab;.mat;.anim;.flare;.assets;.meta
12_digital-logic-sim-ce;/home/miky/UnityCodeSmellAnalyzer/Repos/12_digital-logic-sim-ce;3;0;31;13;0;0;0;220
