ProjectName;ProjectPath;.unity;.controller;.prefab;.mat;.anim;.flare;.assets;.meta
0_unity-tactical-rpg-battle-system;/home/miky/UnityCodeSmellAnalyzer/Repos/0_unity-tactical-rpg-battle-system;4;0;32;11;0;0;0;183
