ProjectName;ProjectPath;.unity;.controller;.prefab;.mat;.anim;.flare;.assets;.meta
7_networkpositionsync;/home/miky/UnityCodeSmellAnalyzer/Repos/7_networkpositionsync;0;0;0;0;0;0;0;36
