ProjectName;ProjectPath;.unity;.controller;.prefab;.mat;.anim;.flare;.assets;.meta
2_groundgrowing;/home/miky/UnityCodeSmellAnalyzer/Repos/2_groundgrowing;4;0;0;12;0;0;0;65
