ProjectName;ProjectPath;.unity;.controller;.prefab;.mat;.anim;.flare;.assets;.meta
5_cytoid;/home/miky/UnityCodeSmellAnalyzer/Repos/5_cytoid;45;5;59;36;3;0;0;1104
