ProjectName;ProjectPath;.unity;.controller;.prefab;.mat;.anim;.flare;.assets;.meta
423_learning-c-by-developing-games-with-unity-sixth-edition;/home/miky/UnityCodeSmellAnalyzer/Repos/423_learning-c-by-developing-games-with-unity-sixth-edition;13;7;32;31;7;0;0;153
