ProjectName;ProjectPath;.unity;.controller;.prefab;.mat;.anim;.flare;.assets;.meta
11_nice-lua;/home/miky/UnityCodeSmellAnalyzer/Repos/11_nice-lua;0;0;0;0;0;0;0;0
